CaseID,ActivityID,CompleteTimestamp,GroupID
Case No. 540,1,2018/03/24 19:52:20,0
Case No. 540,1,2018/03/24 20:14:00,1
Case No. 540,1,2018/03/24 20:21:41,1
Case No. 540,1,2018/03/24 20:54:14,1
Case No. 540,1,2018/03/24 20:56:14,1
Case No. 540,1,2018/03/24 21:29:53,1
Case No. 540,1,2018/03/24 21:58:52,1
Case No. 540,1,2018/03/24 23:00:06,1
Case No. 541,1,2018/03/24 23:48:17,3
Case No. 541,1,2018/03/25 00:20:48,0
Case No. 541,1,2018/03/25 00:21:46,1
Case No. 541,1,2018/03/25 01:16:24,1
Case No. 541,1,2018/03/25 01:37:14,1
Case No. 541,1,2018/03/25 01:51:59,1
Case No. 541,1,2018/03/25 03:30:07,1
Case No. 541,1,2018/03/25 03:59:06,1
Case No. 541,1,2018/03/25 03:01:29,1
Case No. 542,1,2018/03/25 03:52:25,3
Case No. 542,1,2018/03/25 04:51:35,0
Case No. 542,1,2018/03/25 05:42:00,2
Case No. 542,1,2018/03/25 05:52:44,1
Case No. 542,1,2018/03/25 06:05:15,1
Case No. 542,1,2018/03/25 06:42:42,1
Case No. 542,1,2018/03/25 07:00:32,1
Case No. 542,1,2018/03/25 07:02:52,1
Case No. 542,1,2018/03/25 07:02:55,1
Case No. 543,1,2018/03/25 07:33:50,1
Case No. 543,1,2018/03/25 07:47:27,1
Case No. 543,1,2018/03/25 08:04:26,2
Case No. 543,1,2018/03/25 08:44:33,1
Case No. 543,1,2018/03/25 08:55:22,1
Case No. 543,1,2018/03/25 10:04:53,1
Case No. 543,1,2018/03/25 10:43:23,1
Case No. 543,1,2018/03/25 10:46:40,1
Case No. 543,1,2018/03/25 11:03:04,1
Case No. 544,1,2018/03/25 11:26:01,1
Case No. 544,1,2018/03/25 11:37:19,1
Case No. 544,1,2018/03/25 12:06:46,3
Case No. 544,1,2018/03/25 13:32:45,1
Case No. 544,1,2018/03/25 13:42:58,1
Case No. 544,1,2018/03/25 14:07:23,1
Case No. 544,1,2018/03/25 14:57:42,1
Case No. 544,1,2018/03/25 15:11:04,1
Case No. 544,1,2018/03/25 15:13:11,1
Case No. 545,1,2018/03/25 16:08:08,3
Case No. 545,1,2018/03/25 16:17:47,1
Case No. 545,1,2018/03/25 16:20:25,2
Case No. 545,1,2018/03/25 16:24:12,1
Case No. 545,1,2018/03/25 16:39:10,1
Case No. 545,1,2018/03/25 17:06:07,1
Case No. 545,1,2018/03/25 17:10:52,1
Case No. 545,1,2018/03/25 17:14:37,1
Case No. 545,1,2018/03/25 18:32:33,1
Case No. 546,1,2018/03/25 20:01:21,1
Case No. 546,1,2018/03/25 20:06:40,1
Case No. 546,1,2018/03/25 20:23:07,0
Case No. 546,1,2018/03/25 21:05:59,1
Case No. 546,1,2018/03/25 21:32:02,1
Case No. 546,1,2018/03/25 21:41:07,1
Case No. 546,1,2018/03/25 22:07:22,1
Case No. 546,1,2018/03/25 22:46:16,1
Case No. 546,1,2018/03/25 23:00:13,1
Case No. 547,1,2018/03/22 11:52:26,1
Case No. 547,1,2018/03/22 12:07:24,1
Case No. 547,1,2018/03/22 12:22:47,1
Case No. 547,1,2018/03/22 12:36:50,1
Case No. 547,1,2018/03/22 13:11:17,1
Case No. 547,1,2018/03/22 13:35:40,1
Case No. 547,1,2018/03/22 14:29:05,1
Case No. 547,1,2018/03/22 14:31:06,1
Case No. 547,1,2018/03/22 14:51:25,1
Case No. 548,1,2018/03/22 15:27:22,0
Case No. 548,1,2018/03/22 15:28:34,1
Case No. 548,1,2018/03/22 15:56:59,1
Case No. 548,1,2018/03/22 16:26:48,1
Case No. 548,1,2018/03/22 16:53:24,1
Case No. 548,1,2018/03/22 16:54:55,1
Case No. 548,1,2018/03/22 17:05:23,1
Case No. 548,1,2018/03/22 17:47:20,1
Case No. 548,1,2018/03/22 18:33:39,1
Case No. 549,2,2018/03/22 19:47:56,3
Case No. 549,1,2018/03/22 19:49:13,1
Case No. 549,1,2018/03/22 20:40:59,1
Case No. 549,1,2018/03/22 22:31:31,1
Case No. 549,1,2018/03/22 22:36:35,1
Case No. 549,1,2018/03/22 22:40:29,1
Case No. 549,1,2018/03/22 22:44:16,1
Case No. 549,1,2018/03/22 22:47:25,1
Case No. 549,1,2018/03/22 22:55:13,1
Case No. 550,2,2018/03/22 23:21:32,2
Case No. 550,1,2018/03/22 23:38:00,1
Case No. 550,1,2018/03/23 00:00:14,1
Case No. 550,1,2018/03/23 00:17:33,1
Case No. 550,1,2018/03/23 01:30:03,1
Case No. 550,1,2018/03/23 02:00:55,1
Case No. 550,1,2018/03/23 02:23:14,1
Case No. 550,1,2018/03/23 02:28:19,1
Case No. 550,1,2018/03/23 02:31:24,1
Case No. 551,2,2018/03/23 04:23:10,1
Case No. 551,1,2018/03/23 04:54:04,1
Case No. 551,1,2018/03/23 05:36:52,1
Case No. 551,1,2018/03/23 06:03:54,1
Case No. 551,1,2018/03/23 06:04:10,1
Case No. 551,1,2018/03/23 06:10:35,1
Case No. 551,1,2018/03/23 06:21:26,1
Case No. 551,1,2018/03/23 07:01:59,1
Case No. 551,1,2018/03/23 07:02:06,1
Case No. 552,0,2018/03/23 07:36:29,2
Case No. 552,1,2018/03/23 08:01:23,1
Case No. 552,1,2018/03/23 08:11:39,1
Case No. 552,1,2018/03/23 08:27:19,1
Case No. 552,1,2018/03/23 08:39:35,1
Case No. 552,1,2018/03/23 09:21:44,1
Case No. 552,1,2018/03/23 09:58:36,1
Case No. 552,1,2018/03/23 10:36:27,1
Case No. 552,1,2018/03/23 10:53:34,1
Case No. 553,4,2018/03/23 11:20:04,3
Case No. 553,1,2018/03/23 11:59:16,1
Case No. 553,1,2018/03/23 12:09:47,1
Case No. 553,1,2018/03/23 12:28:21,1
Case No. 553,1,2018/03/23 12:59:02,1
Case No. 553,1,2018/03/23 13:02:52,1
Case No. 553,1,2018/03/23 13:16:12,1
Case No. 553,1,2018/03/23 14:00:13,1
Case No. 553,1,2018/03/23 14:26:09,1
Case No. 554,4,2018/03/23 16:06:56,2
Case No. 554,1,2018/03/23 16:50:05,1
Case No. 554,1,2018/03/23 17:19:40,1
Case No. 554,1,2018/03/23 17:24:59,1
Case No. 554,1,2018/03/23 17:26:40,1
Case No. 554,1,2018/03/23 17:57:41,1
Case No. 554,1,2018/03/23 18:06:55,1
Case No. 554,1,2018/03/23 18:21:14,1
Case No. 554,1,2018/03/23 18:59:15,1
Case No. 555,4,2018/03/23 20:29:24,1
Case No. 555,1,2018/03/23 20:39:12,1
Case No. 555,1,2018/03/23 21:33:19,1
Case No. 555,1,2018/03/23 21:48:32,1
Case No. 555,1,2018/03/23 22:29:52,1
Case No. 555,1,2018/03/23 22:39:33,1
Case No. 555,1,2018/03/23 22:45:22,1
Case No. 555,1,2018/03/23 22:52:35,1
Case No. 555,1,2018/03/23 22:52:41,1
Case No. 556,6,2018/03/24 00:42:23,2
Case No. 556,1,2018/03/24 01:08:25,1
Case No. 556,1,2018/03/24 01:08:32,1
Case No. 556,1,2018/03/24 01:09:49,1
Case No. 556,1,2018/03/24 01:39:25,1
Case No. 556,1,2018/03/24 01:45:57,1
Case No. 556,1,2018/03/24 02:31:38,1
Case No. 556,1,2018/03/24 02:53:06,1
Case No. 556,1,2018/03/24 03:14:15,1
Case No. 557,3,2018/03/24 03:50:18,3
Case No. 557,1,2018/03/24 04:30:08,1
Case No. 557,1,2018/03/24 04:45:50,1
Case No. 557,1,2018/03/24 04:54:14,1
Case No. 557,1,2018/03/24 05:02:11,1
Case No. 557,1,2018/03/24 05:38:52,1
Case No. 557,1,2018/03/24 05:54:45,1
Case No. 557,1,2018/03/24 06:45:58,1
Case No. 557,1,2018/03/24 07:17:59,1
Case No. 558,3,2018/03/24 07:54:36,2
Case No. 558,1,2018/03/24 08:44:32,1
Case No. 558,1,2018/03/24 08:51:36,1
Case No. 558,1,2018/03/24 08:57:43,1
Case No. 558,1,2018/03/24 09:03:02,1
Case No. 558,1,2018/03/24 09:53:52,1
Case No. 558,1,2018/03/24 10:51:35,1
Case No. 558,1,2018/03/24 11:02:11,1
Case No. 558,1,2018/03/24 11:07:58,1
Case No. 559,3,2018/03/24 11:23:44,1
Case No. 559,1,2018/03/24 11:24:13,1
Case No. 559,1,2018/03/24 11:39:25,1
Case No. 559,1,2018/03/24 11:39:54,1
Case No. 559,1,2018/03/24 12:15:14,1
Case No. 559,1,2018/03/24 12:17:42,1
Case No. 559,1,2018/03/24 12:33:04,1
Case No. 559,1,2018/03/24 13:08:16,1
Case No. 559,1,2018/03/24 15:05:09,1
Case No. 560,7,2018/03/24 15:28:01,2
Case No. 560,1,2018/03/24 15:42:11,1
Case No. 560,1,2018/03/24 16:56:01,1
Case No. 560,1,2018/03/24 17:27:30,1
Case No. 560,1,2018/03/24 17:34:53,1
Case No. 560,1,2018/03/24 17:56:21,1
Case No. 560,1,2018/03/24 18:20:27,1
Case No. 560,1,2018/03/24 18:50:32,1
Case No. 560,1,2018/03/24 19:06:12,1
Case No. 561,1,2018/03/24 19:19:52,2
Case No. 561,1,2018/03/24 20:32:58,1
Case No. 561,1,2018/03/24 21:42:32,1
Case No. 561,1,2018/03/24 21:44:15,1
Case No. 561,1,2018/03/24 21:53:20,1
Case No. 561,1,2018/03/24 22:33:27,1
Case No. 561,1,2018/03/24 22:42:49,1
Case No. 561,1,2018/03/24 22:51:08,1
Case No. 561,1,2018/03/24 22:54:57,1
Case No. 562,1,2018/03/24 23:55:29,3
Case No. 562,1,2018/03/25 00:35:16,1
Case No. 562,1,2018/03/25 00:37:46,1
Case No. 562,1,2018/03/25 00:51:15,1
Case No. 562,1,2018/03/25 01:53:50,1
Case No. 562,1,2018/03/25 03:00:28,1
Case No. 562,1,2018/03/25 03:06:52,1
Case No. 562,1,2018/03/25 03:57:58,1
Case No. 562,1,2018/03/25 03:15:46,1
Case No. 563,0,2018/03/25 03:21:42,3
Case No. 563,1,2018/03/25 04:13:54,1
Case No. 563,1,2018/03/25 04:34:23,1
Case No. 563,1,2018/03/25 04:44:13,1
Case No. 563,1,2018/03/25 04:48:54,1
Case No. 563,1,2018/03/25 05:07:09,1
Case No. 563,1,2018/03/25 05:50:45,1
Case No. 563,1,2018/03/25 06:00:09,1
Case No. 563,1,2018/03/25 06:17:52,1
Case No. 564,6,2018/03/25 07:46:48,3
Case No. 564,1,2018/03/25 08:08:08,1
Case No. 564,1,2018/03/25 08:10:32,1
Case No. 564,1,2018/03/25 08:44:00,1
Case No. 564,1,2018/03/25 09:45:48,1
Case No. 564,1,2018/03/25 10:11:25,1
Case No. 564,1,2018/03/25 10:51:37,1
Case No. 564,1,2018/03/25 10:55:38,1
Case No. 564,1,2018/03/25 10:55:56,1
Case No. 565,5,2018/03/25 11:33:12,3
Case No. 565,1,2018/03/25 11:43:50,1
Case No. 565,1,2018/03/25 11:54:23,1
Case No. 565,1,2018/03/25 12:20:49,1
Case No. 565,1,2018/03/25 12:35:08,1
Case No. 565,1,2018/03/25 13:04:57,1
Case No. 565,1,2018/03/25 13:26:43,1
Case No. 565,1,2018/03/25 14:27:53,1
Case No. 565,1,2018/03/25 14:47:18,1
Case No. 566,5,2018/03/25 15:54:30,2
Case No. 566,1,2018/03/25 16:35:39,1
Case No. 566,1,2018/03/25 17:23:03,1
Case No. 566,1,2018/03/25 17:48:49,1
Case No. 566,1,2018/03/25 17:58:25,1
Case No. 566,1,2018/03/25 18:03:05,1
Case No. 566,1,2018/03/25 18:18:58,1
Case No. 566,1,2018/03/25 19:00:21,1
Case No. 566,1,2018/03/25 19:05:58,1
Case No. 567,5,2018/03/25 19:37:05,1
Case No. 567,1,2018/03/25 20:08:19,1
Case No. 567,1,2018/03/25 20:12:03,1
Case No. 567,1,2018/03/25 21:15:34,1
Case No. 567,1,2018/03/25 22:05:54,1
Case No. 567,1,2018/03/25 22:06:46,1
Case No. 567,1,2018/03/25 22:21:21,1
Case No. 567,1,2018/03/25 22:21:35,1
Case No. 567,1,2018/03/25 22:40:22,1
Case No. 568,4,2018/03/22 11:37:48,3
Case No. 568,4,2018/03/22 12:04:41,3
Case No. 568,4,2018/03/22 12:48:17,3
Case No. 568,4,2018/03/22 13:39:23,3
Case No. 568,4,2018/03/22 14:12:42,3
Case No. 568,4,2018/03/22 14:27:36,3
Case No. 568,4,2018/03/22 14:35:28,3
Case No. 568,4,2018/03/22 14:38:27,3
Case No. 568,2,2018/03/22 14:55:45,3
Case No. 569,4,2018/03/22 15:21:52,2
Case No. 569,4,2018/03/22 16:16:30,3
Case No. 569,4,2018/03/22 16:30:04,3
Case No. 569,4,2018/03/22 16:31:10,3
Case No. 569,4,2018/03/22 17:41:18,3
Case No. 569,4,2018/03/22 17:52:39,3
Case No. 569,4,2018/03/22 17:54:51,3
Case No. 569,4,2018/03/22 18:10:45,3
Case No. 569,2,2018/03/22 18:27:59,3
Case No. 570,4,2018/03/22 19:36:21,1
Case No. 570,4,2018/03/22 20:05:10,3
Case No. 570,4,2018/03/22 20:43:46,3
Case No. 570,4,2018/03/22 20:52:01,3
Case No. 570,4,2018/03/22 21:08:00,3
Case No. 570,4,2018/03/22 21:46:56,3
Case No. 570,4,2018/03/22 22:04:39,3
Case No. 570,4,2018/03/22 22:45:00,3
Case No. 570,2,2018/03/22 22:49:30,3
Case No. 571,4,2018/03/22 23:31:50,1
Case No. 571,4,2018/03/23 00:03:38,2
Case No. 571,4,2018/03/23 00:03:56,3
Case No. 571,4,2018/03/23 00:47:14,3
Case No. 571,4,2018/03/23 01:53:25,3
Case No. 571,4,2018/03/23 01:53:36,3
Case No. 571,4,2018/03/23 01:56:07,3
Case No. 571,4,2018/03/23 02:22:28,3
Case No. 571,2,2018/03/23 02:55:41,3
Case No. 572,4,2018/03/23 04:08:06,3
Case No. 572,4,2018/03/23 04:19:49,2
Case No. 572,4,2018/03/23 04:27:03,3
Case No. 572,4,2018/03/23 05:12:17,3
Case No. 572,4,2018/03/23 05:12:22,3
Case No. 572,4,2018/03/23 05:12:48,3
Case No. 572,4,2018/03/23 05:15:16,3
Case No. 572,4,2018/03/23 05:53:50,3
Case No. 572,2,2018/03/23 07:05:53,3
Case No. 573,4,2018/03/23 07:22:16,2
Case No. 573,4,2018/03/23 08:33:41,2
Case No. 573,4,2018/03/23 08:53:30,3
Case No. 573,4,2018/03/23 09:09:53,3
Case No. 573,4,2018/03/23 09:35:46,3
Case No. 573,4,2018/03/23 09:36:55,3
Case No. 573,4,2018/03/23 09:46:21,3
Case No. 573,4,2018/03/23 10:32:19,3
Case No. 573,2,2018/03/23 10:44:33,3
Case No. 574,4,2018/03/23 11:39:51,1
Case No. 574,4,2018/03/23 11:47:40,1
Case No. 574,4,2018/03/23 12:26:36,3
Case No. 574,4,2018/03/23 12:55:03,3
Case No. 574,4,2018/03/23 12:56:51,3
Case No. 574,4,2018/03/23 13:34:47,3
Case No. 574,4,2018/03/23 13:41:55,3
Case No. 574,4,2018/03/23 14:41:03,3
Case No. 574,2,2018/03/23 15:13:08,3
Case No. 575,4,2018/03/23 15:57:09,3
Case No. 575,4,2018/03/23 16:00:45,1
Case No. 575,4,2018/03/23 17:03:23,3
Case No. 575,4,2018/03/23 17:03:39,3
Case No. 575,4,2018/03/23 17:03:59,3
Case No. 575,4,2018/03/23 17:31:06,3
Case No. 575,4,2018/03/23 17:39:11,3
Case No. 575,4,2018/03/23 17:42:24,3
Case No. 575,2,2018/03/23 19:13:15,3
Case No. 576,4,2018/03/23 19:33:52,2
Case No. 576,4,2018/03/23 20:57:41,1
Case No. 576,4,2018/03/23 21:14:43,3
Case No. 576,4,2018/03/23 21:16:27,3
Case No. 576,4,2018/03/23 21:18:13,3
Case No. 576,4,2018/03/23 21:57:12,3
Case No. 576,4,2018/03/23 22:34:33,3
Case No. 576,4,2018/03/23 22:36:44,3
Case No. 576,2,2018/03/23 22:46:52,3
Case No. 577,4,2018/03/23 23:30:33,1
Case No. 577,4,2018/03/23 23:51:22,1
Case No. 577,4,2018/03/24 00:38:56,2
Case No. 577,4,2018/03/24 01:29:14,3
Case No. 577,4,2018/03/24 01:45:24,3
Case No. 577,4,2018/03/24 02:03:44,3
Case No. 577,4,2018/03/24 02:04:37,3
Case No. 577,4,2018/03/24 02:04:49,3
Case No. 577,2,2018/03/24 02:48:47,3
Case No. 578,4,2018/03/24 03:36:59,3
Case No. 578,4,2018/03/24 03:37:48,3
Case No. 578,4,2018/03/24 04:20:43,2
Case No. 578,4,2018/03/24 04:30:51,3
Case No. 578,4,2018/03/24 05:12:53,3
Case No. 578,4,2018/03/24 06:06:52,3
Case No. 578,4,2018/03/24 06:17:58,3
Case No. 578,4,2018/03/24 06:19:56,3
Case No. 578,2,2018/03/24 07:15:55,3
Case No. 579,4,2018/03/24 07:51:57,2
Case No. 579,4,2018/03/24 08:21:23,3
Case No. 579,4,2018/03/24 08:42:33,2
Case No. 579,4,2018/03/24 09:06:36,3
Case No. 579,4,2018/03/24 09:12:46,3
Case No. 579,4,2018/03/24 10:09:51,3
Case No. 579,4,2018/03/24 10:27:11,3
Case No. 579,4,2018/03/24 10:33:57,3
Case No. 579,2,2018/03/24 10:55:58,3
Case No. 580,4,2018/03/24 11:20:49,1
Case No. 580,4,2018/03/24 11:22:31,3
Case No. 580,4,2018/03/24 12:17:22,2
Case No. 580,4,2018/03/24 12:27:10,3
Case No. 580,4,2018/03/24 12:56:47,3
Case No. 580,4,2018/03/24 13:53:03,3
Case No. 580,4,2018/03/24 14:24:57,3
Case No. 580,4,2018/03/24 14:42:47,3
Case No. 580,2,2018/03/24 15:02:36,3
Case No. 581,4,2018/03/24 16:55:33,1
Case No. 581,4,2018/03/24 17:28:59,2
Case No. 581,4,2018/03/24 17:59:37,2
Case No. 581,4,2018/03/24 18:04:07,3
Case No. 581,4,2018/03/24 18:08:49,3
Case No. 581,4,2018/03/24 18:10:01,3
Case No. 581,4,2018/03/24 18:18:01,3
Case No. 581,4,2018/03/24 19:11:47,3
Case No. 581,2,2018/03/24 19:12:29,3
Case No. 582,4,2018/03/24 20:27:46,3
Case No. 582,4,2018/03/24 21:39:14,2
Case No. 582,4,2018/03/24 21:49:16,2
Case No. 582,4,2018/03/24 22:17:54,3
Case No. 582,4,2018/03/24 22:30:39,3
Case No. 582,4,2018/03/24 22:37:55,3
Case No. 582,4,2018/03/24 22:50:53,3
Case No. 582,4,2018/03/24 22:57:46,3
Case No. 582,2,2018/03/24 22:58:57,3
Case No. 583,4,2018/03/24 23:31:01,2
Case No. 583,4,2018/03/25 00:00:03,2
Case No. 583,4,2018/03/25 00:02:11,2
Case No. 583,4,2018/03/25 00:46:25,3
Case No. 583,4,2018/03/25 00:49:56,3
Case No. 583,4,2018/03/25 01:32:59,3
Case No. 583,4,2018/03/25 03:27:49,3
Case No. 583,4,2018/03/25 03:34:52,3
Case No. 583,2,2018/03/25 03:15:56,3
Case No. 584,4,2018/03/25 03:43:32,2
Case No. 584,4,2018/03/25 04:02:25,1
Case No. 584,4,2018/03/25 04:17:17,2
Case No. 584,4,2018/03/25 05:43:05,3
Case No. 584,4,2018/03/25 05:49:46,3
Case No. 584,4,2018/03/25 06:00:14,3
Case No. 584,4,2018/03/25 06:19:18,3
Case No. 584,4,2018/03/25 06:47:24,3
Case No. 584,2,2018/03/25 06:48:25,3
Case No. 585,4,2018/03/25 07:37:38,3
Case No. 585,4,2018/03/25 07:46:04,1
Case No. 585,4,2018/03/25 08:22:26,2
Case No. 585,4,2018/03/25 08:38:51,3
Case No. 585,4,2018/03/25 09:22:53,3
Case No. 585,4,2018/03/25 09:28:12,3
Case No. 585,4,2018/03/25 09:46:45,3
Case No. 585,4,2018/03/25 10:38:21,3
Case No. 585,2,2018/03/25 10:42:32,3
Case No. 586,4,2018/03/25 11:20:47,2
Case No. 586,4,2018/03/25 12:01:08,1
Case No. 586,4,2018/03/25 12:15:14,1
Case No. 586,4,2018/03/25 13:00:18,3
Case No. 586,4,2018/03/25 13:26:00,3
Case No. 586,4,2018/03/25 13:57:40,3
Case No. 586,4,2018/03/25 14:10:04,3
Case No. 586,4,2018/03/25 14:29:51,3
Case No. 586,2,2018/03/25 15:07:43,3
Case No. 587,4,2018/03/25 15:32:04,3
Case No. 587,4,2018/03/25 15:44:13,3
Case No. 587,4,2018/03/25 15:51:28,1
Case No. 587,4,2018/03/25 15:54:13,3
Case No. 587,4,2018/03/25 17:17:13,3
Case No. 587,4,2018/03/25 17:33:16,3
Case No. 587,4,2018/03/25 17:41:11,3
Case No. 587,4,2018/03/25 18:14:04,3
Case No. 587,2,2018/03/25 18:49:43,3
Case No. 588,4,2018/03/25 19:49:39,2
Case No. 588,4,2018/03/25 20:12:47,3
Case No. 588,4,2018/03/25 21:21:25,1
Case No. 588,4,2018/03/25 21:33:01,3
Case No. 588,4,2018/03/25 21:34:18,3
Case No. 588,4,2018/03/25 21:39:17,3
Case No. 588,4,2018/03/25 21:58:00,3
Case No. 588,4,2018/03/25 22:20:56,3
Case No. 588,2,2018/03/25 23:11:35,3
Case No. 589,0,2018/03/22 11:35:49,2
Case No. 589,7,2018/03/22 11:38:03,2
Case No. 589,1,2018/03/22 12:10:26,2
Case No. 589,1,2018/03/22 12:35:32,1
Case No. 589,4,2018/03/22 13:20:47,2
Case No. 589,7,2018/03/22 13:27:30,2
Case No. 589,1,2018/03/22 13:46:20,1
Case No. 589,1,2018/03/22 13:51:22,2
Case No. 589,0,2018/03/22 14:52:36,2
Case No. 590,7,2018/03/22 15:22:50,2
Case No. 590,0,2018/03/22 15:25:12,2
Case No. 590,1,2018/03/22 15:28:52,2
Case No. 590,1,2018/03/22 15:33:56,1
Case No. 590,4,2018/03/22 16:16:13,2
Case No. 590,7,2018/03/22 16:30:57,2
Case No. 590,1,2018/03/22 16:39:16,1
Case No. 590,0,2018/03/22 16:45:27,2
Case No. 590,1,2018/03/22 17:12:27,1
Case No. 591,7,2018/03/22 19:43:19,2
Case No. 591,0,2018/03/22 20:13:53,2
Case No. 591,1,2018/03/22 20:34:46,2
Case No. 591,4,2018/03/22 20:44:38,2
Case No. 591,1,2018/03/22 22:27:32,1
Case No. 591,1,2018/03/22 22:37:11,1
Case No. 591,7,2018/03/22 22:43:09,2
Case No. 591,0,2018/03/22 23:03:21,2
Case No. 591,1,2018/03/22 23:05:46,1
Case No. 592,7,2018/03/22 23:31:43,1
Case No. 592,0,2018/03/23 00:13:01,2
Case No. 592,1,2018/03/23 00:44:56,2
Case No. 592,1,2018/03/23 01:07:37,1
Case No. 592,4,2018/03/23 01:44:35,2
Case No. 592,7,2018/03/23 01:45:17,2
Case No. 592,1,2018/03/23 01:50:15,1
Case No. 592,0,2018/03/23 02:16:27,2
Case No. 592,1,2018/03/23 03:01:18,1
Case No. 593,7,2018/03/23 03:22:23,3
Case No. 593,0,2018/03/23 03:50:36,2
Case No. 593,1,2018/03/23 04:45:22,2
Case No. 593,1,2018/03/23 05:01:24,1
Case No. 593,4,2018/03/23 05:08:36,2
Case No. 593,7,2018/03/23 05:37:55,2
Case No. 593,1,2018/03/23 05:49:06,1
Case No. 593,0,2018/03/23 06:16:59,2
Case No. 593,1,2018/03/23 06:46:30,1
Case No. 594,7,2018/03/23 07:22:26,3
Case No. 594,0,2018/03/23 07:45:35,3
Case No. 594,1,2018/03/23 08:48:58,2
Case No. 594,1,2018/03/23 08:50:05,1
Case No. 594,4,2018/03/23 09:29:41,2
Case No. 594,7,2018/03/23 10:00:09,2
Case No. 594,1,2018/03/23 10:21:22,1
Case No. 594,0,2018/03/23 10:26:49,2
Case No. 594,1,2018/03/23 10:40:18,1
Case No. 595,7,2018/03/23 11:27:04,2
Case No. 595,0,2018/03/23 11:29:43,1
Case No. 595,1,2018/03/23 12:02:26,2
Case No. 595,1,2018/03/23 12:02:27,1
Case No. 595,4,2018/03/23 12:19:39,2
Case No. 595,7,2018/03/23 12:22:22,2
Case No. 595,1,2018/03/23 13:15:15,1
Case No. 595,0,2018/03/23 13:40:45,2
Case No. 595,1,2018/03/23 14:37:59,1
Case No. 596,7,2018/03/23 15:22:45,1
Case No. 596,0,2018/03/23 15:45:53,1
Case No. 596,1,2018/03/23 16:30:49,2
Case No. 596,1,2018/03/23 17:24:29,1
Case No. 596,4,2018/03/23 17:34:05,2
Case No. 596,7,2018/03/23 18:40:21,2
Case No. 596,1,2018/03/23 18:55:30,1
Case No. 596,0,2018/03/23 19:02:55,2
Case No. 596,1,2018/03/23 19:04:33,1
Case No. 597,7,2018/03/23 19:22:41,3
Case No. 597,0,2018/03/23 19:41:33,1
Case No. 597,1,2018/03/23 19:44:57,2
Case No. 597,1,2018/03/23 20:09:53,1
Case No. 597,4,2018/03/23 21:36:52,2
Case No. 597,7,2018/03/23 21:41:05,2
Case No. 597,1,2018/03/23 22:23:28,1
Case No. 597,0,2018/03/23 22:57:43,2
Case No. 597,1,2018/03/23 23:06:43,1
Case No. 598,7,2018/03/24 00:53:23,1
Case No. 598,0,2018/03/24 00:57:08,3
Case No. 598,1,2018/03/24 01:02:29,2
Case No. 598,1,2018/03/24 01:24:33,1
Case No. 598,4,2018/03/24 01:51:32,2
Case No. 598,7,2018/03/24 01:58:35,2
Case No. 598,1,2018/03/24 02:21:25,1
Case No. 598,0,2018/03/24 02:57:44,2
Case No. 598,1,2018/03/24 02:57:51,1
Case No. 599,7,2018/03/24 03:31:05,2
Case No. 599,0,2018/03/24 04:13:43,3
Case No. 599,1,2018/03/24 04:40:14,2
Case No. 599,1,2018/03/24 05:44:24,1
Case No. 599,4,2018/03/24 05:52:37,2
Case No. 599,7,2018/03/24 06:05:17,2
Case No. 599,1,2018/03/24 06:17:51,1
Case No. 599,0,2018/03/24 06:51:21,2
Case No. 599,1,2018/03/24 07:06:08,1
Case No. 600,7,2018/03/24 07:38:17,1
Case No. 600,0,2018/03/24 07:57:10,3
Case No. 600,1,2018/03/24 08:30:26,2
Case No. 600,1,2018/03/24 10:25:39,1
Case No. 600,4,2018/03/24 10:27:04,1
Case No. 600,7,2018/03/24 10:29:47,2
Case No. 600,1,2018/03/24 10:49:43,1
Case No. 600,0,2018/03/24 11:13:06,2
Case No. 600,1,2018/03/24 11:19:04,1
Case No. 601,7,2018/03/24 11:29:36,2
Case No. 601,0,2018/03/24 12:44:52,2
Case No. 601,1,2018/03/24 12:45:53,2
Case No. 601,1,2018/03/24 13:01:05,1
Case No. 601,4,2018/03/24 13:03:04,1
Case No. 601,7,2018/03/24 13:09:11,2
Case No. 601,1,2018/03/24 13:35:18,1
Case No. 601,0,2018/03/24 14:05:10,2
Case No. 601,1,2018/03/24 14:11:37,1
Case No. 602,7,2018/03/24 15:30:08,1
Case No. 602,0,2018/03/24 15:49:50,2
Case No. 602,1,2018/03/24 16:26:57,2
Case No. 602,1,2018/03/24 17:28:14,1
Case No. 602,4,2018/03/24 17:41:15,1
Case No. 602,7,2018/03/24 17:54:31,2
Case No. 602,1,2018/03/24 18:04:21,1
Case No. 602,0,2018/03/24 18:10:51,2
Case No. 602,1,2018/03/24 19:04:25,1
Case No. 603,7,2018/03/24 20:01:33,3
Case No. 603,0,2018/03/24 20:17:45,2
Case No. 603,1,2018/03/24 20:49:44,2
Case No. 603,1,2018/03/24 21:22:05,1
Case No. 603,4,2018/03/24 21:38:15,1
Case No. 603,7,2018/03/24 21:47:10,2
Case No. 603,1,2018/03/24 22:08:57,1
Case No. 603,0,2018/03/24 23:12:06,2
Case No. 603,1,2018/03/24 23:12:57,1
Case No. 604,7,2018/03/24 23:36:47,3
Case No. 604,0,2018/03/24 23:52:32,3
Case No. 604,1,2018/03/25 00:13:27,2
Case No. 604,1,2018/03/25 00:20:34,1
Case No. 604,4,2018/03/25 00:34:55,1
Case No. 604,7,2018/03/25 01:02:59,2
Case No. 604,1,2018/03/25 01:14:02,1
