CaseID,ActivityID,CompleteTimestamp,attribute1,attribute2,attribute3,attribute4,attribute5
Case No. 78,1,2018/07/10 07:50:54,0,3,0,0,3
Case No. 78,0,2018/07/10 08:03:57,2,3,0,0,3
Case No. 78,0,2018/07/10 08:24:50,1,3,0,0,3
Case No. 78,0,2018/07/10 08:55:46,2,3,0,0,3
Case No. 78,0,2018/07/10 09:02:02,2,3,0,0,3
Case No. 78,0,2018/07/10 09:02:34,2,3,0,0,3
Case No. 78,0,2018/07/10 09:13:08,2,3,0,0,3
Case No. 78,0,2018/07/10 09:25:27,2,3,0,0,3
Case No. 78,0,2018/07/10 09:39:27,2,3,0,0,3
Case No. 78,0,2018/07/10 09:44:08,2,3,0,0,3
Case No. 78,0,2018/07/10 09:55:21,2,3,0,0,3
Case No. 78,0,2018/07/10 10:07:52,2,3,0,0,3
Case No. 78,0,2018/07/10 10:18:14,2,3,0,0,3
Case No. 78,0,2018/07/10 10:31:09,2,3,0,0,3
Case No. 78,0,2018/07/10 10:43:18,2,3,0,0,3
Case No. 78,0,2018/07/10 10:48:15,2,3,0,0,3
Case No. 78,6,2018/07/10 10:48:24,0,3,0,0,3
Case No. 79,2,2018/07/10 11:01:59,2,3,1,0,3
Case No. 79,7,2018/07/10 11:46:58,3,3,0,0,3
Case No. 79,0,2018/07/10 11:52:43,0,3,0,0,3
Case No. 79,1,2018/07/10 12:03:35,0,3,0,0,3
Case No. 79,0,2018/07/10 12:05:40,1,3,0,0,3
Case No. 79,0,2018/07/10 12:30:08,1,3,0,0,3
Case No. 79,0,2018/07/10 12:30:37,2,3,0,0,3
Case No. 79,0,2018/07/10 12:34:32,2,3,0,0,3
Case No. 79,0,2018/07/10 12:34:35,2,3,0,0,3
Case No. 79,0,2018/07/10 13:06:29,2,3,0,0,3
Case No. 79,0,2018/07/10 13:06:29,2,3,0,0,3
Case No. 79,0,2018/07/10 13:21:37,2,3,0,0,3
Case No. 79,0,2018/07/10 13:30:44,2,3,0,0,3
Case No. 79,0,2018/07/10 13:52:53,2,3,0,0,3
Case No. 79,0,2018/07/10 14:02:00,2,3,0,0,3
Case No. 79,0,2018/07/10 14:04:15,2,3,0,0,3
Case No. 79,0,2018/07/10 14:20:13,2,3,0,0,3
Case No. 79,0,2018/07/10 14:25:08,2,3,0,0,3
Case No. 79,0,2018/07/10 14:40:11,2,3,0,0,3
Case No. 79,6,2018/07/10 14:47:09,0,3,0,0,3
Case No. 80,2,2018/07/10 14:57:17,2,3,1,0,3
Case No. 80,7,2018/07/10 14:59:30,3,3,0,0,3
Case No. 80,0,2018/07/10 15:22:42,0,3,0,0,3
Case No. 80,1,2018/07/10 15:38:04,0,3,0,0,3
Case No. 80,0,2018/07/10 15:39:36,1,3,0,0,3
Case No. 80,0,2018/07/10 15:50:23,1,3,0,0,3
Case No. 80,0,2018/07/10 16:24:32,1,3,0,0,3
Case No. 80,0,2018/07/10 16:30:41,2,3,0,0,3
Case No. 80,0,2018/07/10 16:33:33,2,3,0,0,3
Case No. 80,0,2018/07/10 16:44:51,2,3,0,0,3
Case No. 80,0,2018/07/10 17:16:36,2,3,0,0,3
Case No. 80,0,2018/07/10 17:39:01,2,3,0,0,3
Case No. 80,0,2018/07/10 18:04:38,2,3,0,0,3
Case No. 80,0,2018/07/10 18:19:58,2,3,0,0,3
Case No. 80,0,2018/07/10 18:20:50,2,3,0,0,3
Case No. 80,0,2018/07/10 18:23:25,2,3,0,0,3
Case No. 80,0,2018/07/10 18:28:56,2,3,0,0,3
Case No. 80,0,2018/07/10 18:34:41,2,3,0,0,3
Case No. 80,0,2018/07/10 18:39:55,2,3,0,0,3
Case No. 80,6,2018/07/10 18:45:52,0,3,0,0,3
Case No. 81,2,2018/07/10 19:03:49,2,3,1,0,3
Case No. 81,7,2018/07/10 19:06:43,3,3,0,0,3
Case No. 81,0,2018/07/10 19:10:36,0,3,0,0,3
Case No. 81,1,2018/07/10 19:18:09,0,3,0,0,3
Case No. 81,0,2018/07/10 19:24:35,2,3,0,0,3
Case No. 81,0,2018/07/10 19:26:18,2,3,0,0,3
Case No. 81,0,2018/07/10 19:29:50,1,3,0,0,3
Case No. 81,0,2018/07/10 19:51:03,2,3,0,0,3
Case No. 81,0,2018/07/10 19:52:48,2,3,0,0,3
Case No. 81,0,2018/07/10 20:02:30,2,3,0,0,3
Case No. 81,0,2018/07/10 20:03:21,2,3,0,0,3
Case No. 81,0,2018/07/10 20:34:00,2,3,0,0,3
Case No. 81,0,2018/07/10 21:24:48,2,3,0,0,3
Case No. 81,0,2018/07/10 21:52:37,2,3,0,0,3
Case No. 81,0,2018/07/10 21:57:49,2,3,0,0,3
Case No. 81,0,2018/07/10 22:18:40,2,3,0,0,3
Case No. 81,0,2018/07/10 22:19:29,2,3,0,0,3
Case No. 81,0,2018/07/10 22:20:52,2,3,0,0,3
Case No. 81,0,2018/07/10 22:26:53,2,3,0,0,3
Case No. 81,6,2018/07/10 22:32:38,0,3,0,0,3
Case No. 82,0,2018/07/06 10:59:16,0,1,1,3,1
Case No. 82,5,2018/07/06 11:05:09,3,1,1,3,1
Case No. 82,2,2018/07/06 11:07:29,1,3,1,3,1
Case No. 82,7,2018/07/06 11:10:53,3,1,1,3,1
Case No. 82,6,2018/07/06 11:20:58,0,1,1,1,1
Case No. 82,4,2018/07/06 11:41:13,3,2,1,3,1
Case No. 82,1,2018/07/06 11:53:07,1,2,0,1,0
Case No. 82,2,2018/07/06 11:56:11,1,2,0,1,2
Case No. 82,6,2018/07/06 12:00:17,3,1,1,3,1
Case No. 82,6,2018/07/06 13:01:11,2,2,1,3,3
Case No. 82,1,2018/07/06 13:04:12,2,1,1,3,1
Case No. 82,1,2018/07/06 13:10:42,2,1,1,3,1
Case No. 82,7,2018/07/06 13:14:20,2,2,1,3,1
Case No. 82,1,2018/07/06 13:24:14,2,3,1,3,1
Case No. 82,3,2018/07/06 14:04:42,0,1,1,3,1
Case No. 82,1,2018/07/06 14:10:50,1,1,1,3,1
Case No. 82,1,2018/07/06 14:25:44,2,1,2,3,1
Case No. 82,0,2018/07/06 14:28:42,3,1,1,2,2
Case No. 82,1,2018/07/06 14:28:50,2,1,1,3,1
Case No. 82,1,2018/07/06 14:50:54,0,1,1,3,0
Case No. 83,0,2018/07/06 15:11:40,0,1,1,3,1
Case No. 83,6,2018/07/06 15:20:18,1,1,1,0,1
Case No. 83,5,2018/07/06 15:34:52,2,1,3,3,1
Case No. 83,2,2018/07/06 15:36:49,2,1,1,2,1
Case No. 83,2,2018/07/06 15:41:13,1,2,1,3,0
Case No. 83,6,2018/07/06 15:48:45,2,1,1,0,1
Case No. 83,7,2018/07/06 16:01:24,3,1,0,0,1
Case No. 83,2,2018/07/06 16:16:49,0,1,1,3,1
Case No. 83,0,2018/07/06 16:24:31,0,1,1,2,1
Case No. 83,3,2018/07/06 16:33:47,1,1,1,3,1
Case No. 83,7,2018/07/06 16:52:16,1,1,1,3,1
Case No. 83,3,2018/07/06 16:52:41,1,1,2,3,1
Case No. 83,0,2018/07/06 16:57:54,2,1,1,0,1
Case No. 83,4,2018/07/06 16:58:46,2,1,1,3,1
Case No. 83,1,2018/07/06 17:02:18,2,1,0,3,1
Case No. 83,6,2018/07/06 17:35:07,0,1,1,2,1
Case No. 83,1,2018/07/06 17:39:05,0,1,1,3,1
Case No. 83,1,2018/07/06 17:49:02,1,2,0,3,1
Case No. 83,6,2018/07/06 17:58:34,2,1,1,3,1
Case No. 83,6,2018/07/06 18:22:33,2,1,1,0,1
Case No. 84,0,2018/07/06 18:54:42,0,1,1,1,1
Case No. 84,6,2018/07/06 19:12:20,1,2,1,3,1
Case No. 84,6,2018/07/06 19:30:13,2,1,1,3,1
Case No. 84,4,2018/07/06 19:49:46,0,3,0,3,1
Case No. 84,3,2018/07/06 19:59:42,2,1,0,1,1
Case No. 84,6,2018/07/06 20:00:10,0,1,1,0,0
Case No. 84,4,2018/07/06 20:06:02,2,1,1,3,1
Case No. 84,2,2018/07/06 20:06:28,3,2,1,3,1
Case No. 84,7,2018/07/06 20:35:10,3,1,1,3,2
Case No. 84,0,2018/07/06 20:40:26,0,1,1,0,1
Case No. 84,3,2018/07/06 20:46:01,2,1,1,3,1
Case No. 84,4,2018/07/06 21:23:18,2,1,1,3,1
Case No. 84,1,2018/07/06 21:25:05,3,1,1,3,1
Case No. 84,3,2018/07/06 21:31:59,1,1,1,2,1
Case No. 84,1,2018/07/06 21:33:31,0,1,1,3,0
Case No. 84,0,2018/07/06 21:39:51,1,1,1,3,1
Case No. 84,3,2018/07/06 21:45:42,2,0,3,3,3
Case No. 84,6,2018/07/06 21:55:43,2,3,0,0,1
Case No. 84,1,2018/07/06 22:16:58,2,1,1,2,1
Case No. 84,6,2018/07/06 22:51:00,2,2,1,2,1
Case No. 85,0,2018/07/06 22:57:38,0,1,1,3,0
Case No. 85,6,2018/07/06 22:57:46,0,1,1,3,1
Case No. 85,1,2018/07/06 23:13:14,0,1,1,3,1
Case No. 85,1,2018/07/06 23:17:01,0,1,1,3,1
Case No. 85,3,2018/07/06 23:23:04,0,2,0,3,2
Case No. 85,0,2018/07/06 23:45:04,1,1,2,3,0
Case No. 85,0,2018/07/07 00:12:00,0,1,1,2,2
Case No. 85,1,2018/07/07 00:14:40,3,2,1,3,1
Case No. 85,1,2018/07/07 00:25:40,0,0,1,0,0
Case No. 85,4,2018/07/07 01:04:26,0,1,1,3,1
Case No. 85,4,2018/07/07 01:09:47,0,1,1,3,1
Case No. 85,1,2018/07/07 01:11:11,1,1,1,3,1
Case No. 85,1,2018/07/07 01:16:18,1,1,1,3,1
Case No. 85,2,2018/07/07 01:42:02,2,1,1,3,1
Case No. 85,3,2018/07/07 01:44:53,0,1,1,3,1
Case No. 85,4,2018/07/07 01:49:12,0,1,1,3,0
Case No. 85,7,2018/07/07 01:50:43,3,1,1,3,1
Case No. 85,3,2018/07/07 02:22:07,2,0,1,3,0
Case No. 85,2,2018/07/07 02:30:24,2,0,0,3,2
Case No. 85,7,2018/07/07 02:46:21,1,1,2,0,1
Case No. 86,0,2018/07/07 02:58:29,0,1,1,3,1
Case No. 86,1,2018/07/07 03:11:20,0,2,1,0,1
Case No. 86,6,2018/07/07 03:15:13,0,1,1,3,1
Case No. 86,7,2018/07/07 03:17:27,0,1,1,3,1
Case No. 86,7,2018/07/07 03:19:39,1,2,1,3,1
Case No. 86,2,2018/07/07 03:31:38,1,1,1,3,3
Case No. 86,7,2018/07/07 04:06:22,3,2,1,0,1
Case No. 86,0,2018/07/07 04:36:25,2,1,1,3,1
Case No. 86,7,2018/07/07 04:55:09,2,1,1,3,1
Case No. 86,0,2018/07/07 04:59:51,1,1,0,3,1
Case No. 86,6,2018/07/07 05:07:24,2,1,1,3,1
Case No. 86,7,2018/07/07 05:08:34,2,1,1,3,1
Case No. 86,3,2018/07/07 05:35:17,2,2,1,3,1
Case No. 86,6,2018/07/07 05:46:09,1,1,1,3,1
Case No. 86,3,2018/07/07 06:03:34,1,1,1,3,2
Case No. 86,7,2018/07/07 06:09:41,1,1,1,3,1
Case No. 86,1,2018/07/07 06:26:49,2,2,1,3,1
Case No. 86,7,2018/07/07 06:47:34,2,1,1,3,1
Case No. 86,3,2018/07/07 06:47:52,0,1,1,3,1
Case No. 86,3,2018/07/07 06:49:14,0,1,2,0,1
Case No. 87,0,2018/07/07 07:05:36,0,1,0,3,1
Case No. 87,3,2018/07/07 07:34:14,2,1,1,3,1
Case No. 87,7,2018/07/07 07:45:35,1,1,1,3,1
Case No. 87,6,2018/07/07 08:04:14,0,1,1,3,1
Case No. 87,4,2018/07/07 08:33:54,0,1,1,3,1
Case No. 87,1,2018/07/07 08:41:24,0,1,3,3,0
Case No. 87,4,2018/07/07 08:54:39,1,1,1,3,1
Case No. 87,7,2018/07/07 08:55:54,1,2,3,3,3
Case No. 87,6,2018/07/07 09:03:55,2,1,1,3,1
Case No. 87,7,2018/07/07 09:05:12,1,1,1,3,0
Case No. 87,2,2018/07/07 09:36:09,2,1,1,3,0
Case No. 87,7,2018/07/07 09:50:25,3,1,1,3,1
Case No. 87,4,2018/07/07 10:00:06,2,1,1,3,1
Case No. 87,0,2018/07/07 10:05:42,2,1,1,3,1
Case No. 87,0,2018/07/07 10:19:01,2,1,1,3,1
Case No. 87,0,2018/07/07 10:25:56,0,1,1,3,1
Case No. 87,0,2018/07/07 10:29:51,2,3,1,3,1
Case No. 87,1,2018/07/07 10:38:15,2,1,0,3,1
Case No. 87,3,2018/07/07 10:46:21,2,2,1,3,0
Case No. 87,1,2018/07/07 10:49:16,0,3,0,2,0
Case No. 88,0,2018/07/07 10:54:30,0,1,1,3,2
Case No. 88,0,2018/07/07 10:57:46,0,1,2,3,1
Case No. 88,1,2018/07/07 10:58:43,3,1,1,3,1
Case No. 88,1,2018/07/07 11:01:09,0,1,1,3,1
Case No. 88,5,2018/07/07 11:13:02,0,3,1,3,2
Case No. 88,1,2018/07/07 11:32:24,0,1,1,3,1
Case No. 88,6,2018/07/07 12:03:53,0,1,1,3,1
Case No. 88,6,2018/07/07 12:22:22,2,1,1,3,0
Case No. 88,6,2018/07/07 13:04:04,2,1,1,3,1
Case No. 88,4,2018/07/07 13:05:50,0,1,2,3,0
Case No. 88,3,2018/07/07 13:13:40,0,1,1,0,1
Case No. 88,3,2018/07/07 13:29:53,1,1,1,3,1
Case No. 88,0,2018/07/07 13:47:14,2,1,1,3,1
Case No. 88,1,2018/07/07 13:54:07,1,1,1,3,1
Case No. 88,1,2018/07/07 13:55:40,1,1,1,3,1
Case No. 88,2,2018/07/07 14:09:40,1,1,1,3,2
Case No. 88,7,2018/07/07 14:11:25,2,1,1,3,0
Case No. 88,1,2018/07/07 14:18:39,3,3,2,3,1
Case No. 88,7,2018/07/07 14:23:47,3,3,1,3,1
Case No. 88,1,2018/07/07 14:36:06,2,1,1,3,1
Case No. 89,0,2018/07/07 15:38:06,0,1,0,2,1
Case No. 89,2,2018/07/07 15:39:15,0,1,1,3,1
Case No. 89,1,2018/07/07 16:14:48,0,1,1,3,1
Case No. 89,5,2018/07/07 16:17:59,0,2,1,3,1
Case No. 89,6,2018/07/07 16:30:22,0,1,1,1,1
Case No. 89,0,2018/07/07 16:31:29,0,1,1,3,1
Case No. 89,6,2018/07/07 16:50:29,2,1,1,3,1
Case No. 89,1,2018/07/07 17:01:30,0,1,1,3,1
Case No. 89,0,2018/07/07 17:03:57,2,1,1,3,1
Case No. 89,1,2018/07/07 17:05:08,3,1,1,1,1
Case No. 89,7,2018/07/07 17:12:07,3,1,1,3,1
Case No. 89,4,2018/07/07 17:17:54,3,1,1,3,1
Case No. 89,0,2018/07/07 17:22:51,2,1,1,0,1
Case No. 89,1,2018/07/07 17:36:36,2,1,1,3,2
Case No. 89,4,2018/07/07 18:02:54,3,1,1,3,1
Case No. 89,4,2018/07/07 18:24:05,2,2,0,0,1
Case No. 89,2,2018/07/07 18:32:48,2,1,1,3,0
Case No. 89,7,2018/07/07 18:36:41,2,1,1,0,1
Case No. 89,7,2018/07/07 18:43:35,2,1,2,3,0
Case No. 89,1,2018/07/07 18:47:29,3,1,1,3,1
Case No. 90,0,2018/07/07 18:59:16,0,1,1,3,1
Case No. 90,2,2018/07/07 19:11:51,2,1,1,3,1
Case No. 90,7,2018/07/07 19:50:46,3,1,1,2,0
Case No. 90,1,2018/07/07 19:51:17,2,1,1,3,1
Case No. 90,3,2018/07/07 19:52:17,2,1,1,3,1
Case No. 90,2,2018/07/07 20:03:35,2,1,1,3,1
Case No. 90,2,2018/07/07 20:11:26,1,1,1,3,1
Case No. 90,0,2018/07/07 20:29:05,2,1,1,3,1
Case No. 90,6,2018/07/07 20:53:37,0,1,1,3,1
Case No. 90,7,2018/07/07 21:12:49,0,1,1,3,1
Case No. 90,6,2018/07/07 21:34:57,2,1,1,3,1
Case No. 90,3,2018/07/07 21:52:25,2,1,1,3,1
Case No. 90,3,2018/07/07 22:01:13,2,1,1,3,1
Case No. 90,3,2018/07/07 22:04:02,1,1,1,3,1
Case No. 90,1,2018/07/07 22:10:39,1,1,1,3,1
Case No. 90,1,2018/07/07 22:12:29,2,1,1,3,1
Case No. 90,4,2018/07/07 22:33:23,2,1,1,3,0
Case No. 90,3,2018/07/07 22:42:00,2,1,1,3,1
Case No. 90,1,2018/07/07 22:44:30,0,1,1,3,1
Case No. 90,1,2018/07/07 22:51:48,2,1,1,3,1
Case No. 91,0,2018/07/07 23:00:49,0,1,1,3,1
Case No. 91,2,2018/07/07 23:04:07,2,1,1,3,1
Case No. 91,7,2018/07/07 23:11:10,3,1,1,3,1
Case No. 91,2,2018/07/07 23:14:09,2,1,1,3,1
Case No. 91,0,2018/07/07 23:39:03,2,1,1,2,1
Case No. 91,6,2018/07/08 00:11:06,2,1,1,3,1
Case No. 91,7,2018/07/08 00:17:08,2,1,1,3,1
Case No. 91,0,2018/07/08 00:17:53,2,1,1,3,1
Case No. 91,6,2018/07/08 00:37:59,2,1,1,3,1
Case No. 91,1,2018/07/08 00:40:32,1,1,1,3,1
Case No. 91,3,2018/07/08 00:56:12,2,1,1,3,1
Case No. 91,7,2018/07/08 01:17:29,0,1,0,3,1
Case No. 91,3,2018/07/08 01:27:16,2,1,1,0,1
Case No. 91,3,2018/07/08 01:58:27,1,1,1,3,1
Case No. 91,7,2018/07/08 01:59:38,2,1,1,3,1
Case No. 91,1,2018/07/08 02:16:49,1,1,1,3,1
Case No. 91,1,2018/07/08 02:18:09,0,1,1,3,1
Case No. 91,2,2018/07/08 02:21:57,2,1,1,3,1
Case No. 91,4,2018/07/08 02:24:24,2,1,1,3,1
Case No. 91,6,2018/07/08 02:36:43,0,1,1,3,1
Case No. 92,0,2018/07/08 03:01:44,0,1,1,3,1
Case No. 92,2,2018/07/08 03:18:13,2,1,1,3,1
Case No. 92,7,2018/07/08 03:35:39,3,1,1,3,1
Case No. 92,6,2018/07/08 03:56:46,0,1,1,3,1
Case No. 92,1,2018/07/08 04:00:41,0,1,1,3,1
Case No. 92,1,2018/07/08 04:13:40,2,1,1,3,1
Case No. 92,4,2018/07/08 04:17:04,2,1,1,3,1
Case No. 92,2,2018/07/08 04:24:41,2,1,1,3,1
Case No. 92,4,2018/07/08 04:53:55,2,1,1,3,1
Case No. 92,3,2018/07/08 05:18:02,2,1,1,3,1
Case No. 92,3,2018/07/08 05:41:38,2,1,1,3,1
Case No. 92,2,2018/07/08 05:48:00,2,1,1,3,1
Case No. 92,7,2018/07/08 05:53:46,0,1,1,3,1
Case No. 92,0,2018/07/08 06:07:56,1,1,1,3,1
Case No. 92,6,2018/07/08 06:15:04,2,1,1,3,1
Case No. 92,1,2018/07/08 06:37:49,2,1,1,3,1
Case No. 92,0,2018/07/08 06:38:52,2,1,1,3,1
Case No. 92,2,2018/07/08 06:39:05,2,1,2,3,1
Case No. 92,6,2018/07/08 06:48:33,2,1,1,3,1
Case No. 92,2,2018/07/08 06:49:18,2,1,1,3,1
Case No. 93,0,2018/07/08 07:17:10,0,1,1,3,1
Case No. 93,2,2018/07/08 07:29:34,2,1,1,3,1
Case No. 93,1,2018/07/08 07:34:07,0,1,1,3,1
Case No. 93,4,2018/07/08 07:36:18,1,1,1,3,1
Case No. 93,2,2018/07/08 07:48:14,2,3,1,3,1
Case No. 93,2,2018/07/08 08:00:33,2,1,1,3,1
Case No. 93,4,2018/07/08 08:01:44,2,1,1,3,1
Case No. 93,1,2018/07/08 08:02:32,2,1,0,3,1
Case No. 93,6,2018/07/08 08:04:55,2,1,1,3,1
Case No. 93,2,2018/07/08 08:10:03,2,1,1,3,1
Case No. 93,7,2018/07/08 08:15:33,2,1,1,3,1
Case No. 93,4,2018/07/08 08:18:34,1,1,1,3,1
Case No. 93,7,2018/07/08 08:21:27,3,1,1,3,1
Case No. 93,2,2018/07/08 09:02:13,0,1,1,3,1
Case No. 93,7,2018/07/08 09:09:16,0,2,1,3,1
Case No. 93,4,2018/07/08 09:28:19,2,1,1,3,1
Case No. 93,0,2018/07/08 09:30:32,3,0,2,3,0
Case No. 93,7,2018/07/08 09:57:51,3,3,1,3,3
Case No. 93,6,2018/07/08 10:01:02,0,1,1,3,1
Case No. 93,7,2018/07/08 10:24:31,2,1,1,3,1
Case No. 94,0,2018/07/08 11:18:27,0,1,1,3,1
Case No. 94,2,2018/07/08 11:57:24,1,1,1,3,1
Case No. 94,7,2018/07/08 12:03:23,3,1,1,3,1
Case No. 94,2,2018/07/08 12:18:33,2,1,1,3,1
Case No. 94,2,2018/07/08 12:52:54,2,1,1,3,1
Case No. 94,0,2018/07/08 12:53:12,2,1,1,3,1
Case No. 94,2,2018/07/08 13:00:01,2,1,1,3,1
Case No. 94,4,2018/07/08 13:04:22,2,1,1,3,1
Case No. 94,0,2018/07/08 13:31:20,2,1,1,3,1
Case No. 94,3,2018/07/08 13:44:11,2,1,1,3,1
Case No. 94,3,2018/07/08 13:51:22,2,1,1,3,1
Case No. 94,7,2018/07/08 13:52:11,2,1,1,3,1
Case No. 94,3,2018/07/08 14:00:18,2,1,1,3,1
Case No. 94,6,2018/07/08 14:07:07,0,1,1,3,1
Case No. 94,0,2018/07/08 14:19:52,2,1,1,3,1
Case No. 94,1,2018/07/08 14:28:48,0,1,1,3,1
Case No. 94,4,2018/07/08 14:29:14,2,1,1,3,1
Case No. 94,0,2018/07/08 14:34:58,2,1,1,3,1
Case No. 94,2,2018/07/08 14:46:34,2,1,1,3,1
Case No. 94,0,2018/07/08 14:49:50,2,1,1,3,1
Case No. 95,0,2018/07/08 15:32:32,0,1,1,3,1
Case No. 95,2,2018/07/08 15:37:58,2,1,1,3,1
Case No. 95,7,2018/07/08 16:14:57,3,1,1,3,1
Case No. 95,1,2018/07/08 16:18:07,0,1,1,3,1
Case No. 95,2,2018/07/08 16:18:43,2,1,1,3,1
Case No. 95,0,2018/07/08 16:26:30,2,1,1,3,1
Case No. 95,2,2018/07/08 16:52:18,2,1,1,3,1
Case No. 95,0,2018/07/08 17:01:12,2,1,1,3,1
Case No. 95,0,2018/07/08 17:08:40,2,1,1,3,1
Case No. 95,0,2018/07/08 17:16:33,2,1,1,3,1
Case No. 95,3,2018/07/08 17:22:03,2,1,1,3,1
Case No. 95,4,2018/07/08 17:23:01,2,1,1,3,1
Case No. 95,3,2018/07/08 17:32:59,2,1,1,3,1
Case No. 95,0,2018/07/08 17:33:54,2,1,1,3,1
Case No. 95,0,2018/07/08 18:10:35,2,1,1,3,1
Case No. 95,3,2018/07/08 18:17:54,2,1,1,3,1
Case No. 95,1,2018/07/08 18:19:28,2,1,1,3,1
Case No. 95,0,2018/07/08 18:27:06,2,1,1,3,1
Case No. 95,0,2018/07/08 18:38:33,2,1,1,3,1
Case No. 95,6,2018/07/08 18:48:36,0,1,1,3,1
Case No. 96,0,2018/07/08 19:02:33,0,1,1,3,1
Case No. 96,2,2018/07/08 19:11:02,2,1,1,3,1
Case No. 96,7,2018/07/08 19:14:42,3,1,1,3,1
Case No. 96,1,2018/07/08 19:43:10,0,1,1,3,1
Case No. 96,3,2018/07/08 19:51:40,2,1,1,3,1
Case No. 96,0,2018/07/08 20:10:25,2,1,1,3,1
Case No. 96,3,2018/07/08 20:12:01,2,1,1,3,1
Case No. 96,3,2018/07/08 20:13:11,2,1,1,3,1
Case No. 96,0,2018/07/08 21:18:49,2,1,1,3,1
Case No. 96,0,2018/07/08 21:28:49,2,1,1,3,1
Case No. 96,0,2018/07/08 21:31:38,2,1,1,3,1
Case No. 96,0,2018/07/08 21:33:29,2,1,1,3,1
Case No. 96,0,2018/07/08 21:37:18,2,1,1,3,1
Case No. 96,0,2018/07/08 21:42:10,2,1,1,3,1
Case No. 96,0,2018/07/08 21:45:33,2,1,1,3,1
Case No. 96,0,2018/07/08 21:59:01,2,1,1,3,1
Case No. 96,0,2018/07/08 22:04:36,2,1,1,3,1
Case No. 96,0,2018/07/08 22:15:49,2,1,1,3,1
Case No. 96,0,2018/07/08 22:25:49,2,1,1,3,1
Case No. 96,6,2018/07/08 22:36:30,0,1,1,3,1
Case No. 97,0,2018/07/08 22:54:57,0,1,1,3,1
Case No. 97,2,2018/07/08 22:55:05,2,1,1,3,1
Case No. 97,7,2018/07/08 23:12:47,3,1,1,3,1
Case No. 97,1,2018/07/08 23:24:35,0,1,1,3,1
Case No. 97,3,2018/07/08 23:31:57,2,1,1,3,1
Case No. 97,0,2018/07/08 23:34:17,2,1,1,3,1
Case No. 97,3,2018/07/08 23:53:04,2,1,1,3,1
Case No. 97,0,2018/07/09 00:14:25,2,1,1,3,1
Case No. 97,0,2018/07/09 00:45:56,2,1,1,3,1
Case No. 97,0,2018/07/09 01:05:17,2,1,1,3,1
Case No. 97,0,2018/07/09 01:14:26,2,1,1,3,1
Case No. 97,0,2018/07/09 01:19:32,2,1,1,3,1
Case No. 97,0,2018/07/09 01:28:58,2,1,1,3,1
Case No. 97,0,2018/07/09 01:38:29,2,1,1,3,1
Case No. 97,0,2018/07/09 01:40:44,2,1,1,3,1
Case No. 97,0,2018/07/09 02:05:31,2,1,1,3,1
Case No. 97,0,2018/07/09 02:28:04,2,1,1,3,1
Case No. 97,0,2018/07/09 02:28:53,2,1,1,3,1
Case No. 97,0,2018/07/09 02:39:59,2,1,1,3,1
Case No. 97,6,2018/07/09 02:51:39,0,1,1,3,1
Case No. 98,0,2018/07/09 03:02:37,0,1,1,3,1
Case No. 98,2,2018/07/09 03:09:53,2,1,1,3,1
Case No. 98,7,2018/07/09 03:22:28,3,1,1,3,1
Case No. 98,1,2018/07/09 03:26:55,0,1,1,3,1
Case No. 98,3,2018/07/09 03:36:46,2,1,1,3,1
Case No. 98,0,2018/07/09 03:38:41,2,1,1,3,1
Case No. 98,0,2018/07/09 03:41:01,2,1,1,3,1
Case No. 98,0,2018/07/09 03:42:40,2,1,1,3,1
Case No. 98,0,2018/07/09 04:13:38,2,1,1,3,1
Case No. 98,0,2018/07/09 04:37:15,2,1,1,3,1
Case No. 98,0,2018/07/09 04:37:20,2,1,1,3,1
Case No. 98,0,2018/07/09 04:44:02,2,1,1,3,1
Case No. 98,0,2018/07/09 04:56:32,2,1,1,3,1
Case No. 98,0,2018/07/09 05:26:56,2,1,1,3,1
Case No. 98,0,2018/07/09 05:33:30,2,1,1,3,1
Case No. 98,0,2018/07/09 05:40:30,2,1,1,3,1
Case No. 98,0,2018/07/09 06:09:34,2,1,1,3,1
Case No. 98,0,2018/07/09 06:10:05,2,1,1,3,1
Case No. 98,0,2018/07/09 06:37:52,2,1,1,3,1
Case No. 98,6,2018/07/09 06:45:12,0,1,1,3,1
Case No. 99,0,2018/07/09 06:54:09,0,1,1,3,1
Case No. 99,2,2018/07/09 07:21:04,2,1,1,3,1
Case No. 99,7,2018/07/09 07:26:05,3,1,1,3,1
Case No. 99,1,2018/07/09 07:52:16,0,1,1,3,1
Case No. 99,0,2018/07/09 07:58:06,2,1,1,3,1
Case No. 99,0,2018/07/09 08:01:05,2,1,1,3,1
Case No. 99,0,2018/07/09 08:06:18,2,1,1,3,1
Case No. 99,0,2018/07/09 08:10:34,2,1,1,3,1
Case No. 99,0,2018/07/09 08:17:52,2,1,1,3,1
Case No. 99,0,2018/07/09 08:20:32,2,1,1,3,1
Case No. 99,0,2018/07/09 08:48:56,2,1,1,3,1
Case No. 99,0,2018/07/09 09:07:52,2,1,1,3,1
Case No. 99,0,2018/07/09 09:13:14,2,1,1,3,1
Case No. 99,0,2018/07/09 09:18:19,2,1,1,3,1
Case No. 99,0,2018/07/09 09:34:13,2,1,1,3,1
Case No. 99,0,2018/07/09 09:40:07,2,1,1,3,1
Case No. 99,0,2018/07/09 09:45:57,2,1,1,3,1
Case No. 99,0,2018/07/09 10:17:31,2,1,1,3,1
Case No. 99,0,2018/07/09 10:31:09,2,1,1,3,1
