case,event,startTime,Group
Case No. 493,BookTransport,2018/03/24 02:13:22.631,G2
Case No. 493,BookTransport,2018/03/24 02:36:10.631,G2
Case No. 493,BookTransport,2018/03/24 02:54:21.631,G2
Case No. 494,BookTransport,2018/03/24 04:03:07.631,G1
Case No. 494,ApproveApplication,2018/03/24 04:57:20.631,G1
Case No. 494,BookTransport,2018/03/24 05:35:33.631,G2
Case No. 494,BookTransport,2018/03/24 06:23:28.631,G2
Case No. 494,BookTransport,2018/03/24 06:39:47.631,G2
Case No. 494,BookTransport,2018/03/24 07:00:49.631,G2
Case No. 494,BookTransport,2018/03/24 07:13:39.631,G2
Case No. 494,BookTransport,2018/03/24 07:17:38.631,G2
Case No. 495,BookTransport,2018/03/24 07:32:44.631,G1
Case No. 495,ApproveApplication,2018/03/24 07:42:18.631,G2
Case No. 495,BookTransport,2018/03/24 07:56:38.631,G2
Case No. 495,BookTransport,2018/03/24 08:16:33.631,G2
Case No. 495,BookTransport,2018/03/24 08:56:50.631,G2
Case No. 495,BookTransport,2018/03/24 09:11:45.631,G2
Case No. 495,BookTransport,2018/03/24 10:14:42.631,G2
Case No. 495,BookTransport,2018/03/24 10:55:42.631,G2
Case No. 496,BookTransport,2018/03/24 11:21:58.631,G1
Case No. 496,BookAccomodation,2018/03/24 11:26:30.631,G1
Case No. 496,BookTransport,2018/03/24 11:38:04.631,G2
Case No. 496,BookTransport,2018/03/24 13:09:55.631,G2
Case No. 496,BookTransport,2018/03/24 13:36:32.631,G2
Case No. 496,BookTransport,2018/03/24 14:19:00.631,G2
Case No. 496,BookTransport,2018/03/24 14:44:57.631,G2
Case No. 496,BookTransport,2018/03/24 15:08:26.631,G2
Case No. 497,BookTransport,2018/03/24 15:55:52.631,G1
Case No. 497,DoSomething,2018/03/24 17:03:44.631,G1
Case No. 497,BookTransport,2018/03/24 17:15:58.631,G2
Case No. 497,BookTransport,2018/03/24 17:26:32.631,G2
Case No. 497,BookTransport,2018/03/24 17:55:08.631,G2
Case No. 497,BookTransport,2018/03/24 18:57:28.631,G2
Case No. 497,BookTransport,2018/03/24 19:08:29.631,G2
Case No. 497,BookTransport,2018/03/24 19:11:29.631,G2
Case No. 498,BookTransport,2018/03/24 20:14:20.631,G1
Case No. 498,DoSomething,2018/03/24 20:32:08.631,G2
Case No. 498,BookTransport,2018/03/24 21:14:43.631,G2
Case No. 498,BookTransport,2018/03/24 21:29:45.631,G2
Case No. 498,BookTransport,2018/03/24 21:43:21.631,G2
Case No. 498,BookTransport,2018/03/24 22:11:14.631,G2
Case No. 498,BookTransport,2018/03/24 22:49:05.631,G2
Case No. 498,BookTransport,2018/03/24 22:57:11.631,G2
Case No. 499,BookTransport,2018/03/24 23:26:20.631,G1
Case No. 499,DoSomething,2018/03/25 00:13:52.631,G4
Case No. 499,BookTransport,2018/03/25 01:15:42.631,G2
Case No. 499,BookTransport,2018/03/25 01:39:23.631,G2
Case No. 499,BookTransport,2018/03/25 03:00:46.631,G2
Case No. 499,BookTransport,2018/03/25 03:26:12.631,G2
Case No. 499,BookTransport,2018/03/25 03:53:33.631,G2
Case No. 499,BookTransport,2018/03/25 03:10:37.631,G2
Case No. 500,BookTransport,2018/03/25 03:41:25.631,G1
Case No. 500,ApproveApplication,2018/03/25 04:10:45.631,G4
Case No. 500,BookTransport,2018/03/25 04:13:16.631,G2
Case No. 500,BookTransport,2018/03/25 04:16:11.631,G2
Case No. 500,BookTransport,2018/03/25 04:24:10.631,G2
Case No. 500,BookTransport,2018/03/25 04:37:55.631,G2
Case No. 500,BookTransport,2018/03/25 04:56:53.631,G2
Case No. 500,BookTransport,2018/03/25 06:27:53.631,G2
Case No. 501,BookTransport,2018/03/25 08:23:34.631,G1
Case No. 501,BookTransport,2018/03/25 08:39:05.631,G1
Case No. 501,BookTransport,2018/03/25 08:59:32.631,G2
Case No. 501,BookTransport,2018/03/25 09:16:13.631,G2
Case No. 501,BookTransport,2018/03/25 10:12:17.631,G2
Case No. 501,BookTransport,2018/03/25 10:15:58.631,G2
Case No. 501,BookTransport,2018/03/25 11:01:31.631,G2
Case No. 501,BookTransport,2018/03/25 11:10:51.631,G2
Case No. 502,BookTransport,2018/03/25 11:29:16.631,G1
Case No. 502,ApplyForTrip,2018/03/25 11:46:58.631,G4
Case No. 502,BookTransport,2018/03/25 12:07:00.631,G2
Case No. 502,BookTransport,2018/03/25 12:08:26.631,G2
Case No. 502,BookTransport,2018/03/25 12:58:56.631,G2
Case No. 502,BookTransport,2018/03/25 14:20:39.631,G2
Case No. 502,BookTransport,2018/03/25 14:49:10.631,G2
Case No. 502,BookTransport,2018/03/25 14:56:40.631,G2
Case No. 503,BookTransport,2018/03/25 15:37:14.631,G1
Case No. 503,ApplyForTrip,2018/03/25 15:45:31.631,G1
Case No. 503,BookTransport,2018/03/25 15:51:58.631,G2
Case No. 503,BookTransport,2018/03/25 16:25:12.631,G2
Case No. 503,BookTransport,2018/03/25 17:26:00.631,G2
Case No. 503,BookTransport,2018/03/25 17:59:21.631,G2
Case No. 503,BookTransport,2018/03/25 18:29:46.631,G2
Case No. 503,BookTransport,2018/03/25 19:17:38.631,G2
Case No. 504,BookTransport,2018/03/25 19:37:10.631,G1
Case No. 504,ApplyForTrip,2018/03/25 20:08:18.631,G2
Case No. 504,BookTransport,2018/03/25 20:19:31.631,G2
Case No. 504,BookTransport,2018/03/25 20:30:09.631,G2
Case No. 504,BookTransport,2018/03/25 21:18:34.631,G2
Case No. 504,BookTransport,2018/03/25 21:36:31.631,G2
Case No. 504,BookTransport,2018/03/25 21:54:35.631,G2
Case No. 504,BookTransport,2018/03/25 22:04:51.631,G2
Case No. 505,CollectTickets,2018/03/22 11:23:53.631,G3
Case No. 505,CollectTickets,2018/03/22 12:09:43.631,G2
Case No. 505,CollectTickets,2018/03/22 12:16:02.631,G3
Case No. 505,CollectTickets,2018/03/22 13:43:09.631,G3
Case No. 505,CollectTickets,2018/03/22 13:46:49.631,G2
Case No. 505,CollectTickets,2018/03/22 14:23:09.631,G3
Case No. 505,CollectTickets,2018/03/22 14:27:51.631,G3
Case No. 505,CollectTickets,2018/03/22 14:55:20.631,G2
Case No. 506,CollectTickets,2018/03/22 15:45:14.631,G2
Case No. 506,CollectTickets,2018/03/22 16:44:13.631,G2
Case No. 506,CollectTickets,2018/03/22 17:20:00.631,G3
Case No. 506,CollectTickets,2018/03/22 17:36:21.631,G2
Case No. 506,CollectTickets,2018/03/22 17:52:25.631,G2
Case No. 506,CollectTickets,2018/03/22 18:09:51.631,G3
Case No. 506,CollectTickets,2018/03/22 18:20:06.631,G2
Case No. 506,CollectTickets,2018/03/22 18:51:37.631,G2
Case No. 507,CollectTickets,2018/03/22 21:12:51.631,G2
Case No. 507,CollectTickets,2018/03/22 21:26:53.631,G2
Case No. 507,CollectTickets,2018/03/22 22:00:43.631,G2
Case No. 507,CollectTickets,2018/03/22 22:10:48.631,G2
Case No. 507,CollectTickets,2018/03/22 22:37:05.631,G2
Case No. 507,CollectTickets,2018/03/22 22:48:03.631,G2
Case No. 507,CollectTickets,2018/03/22 23:09:35.631,G2
Case No. 507,CollectTickets,2018/03/22 23:13:49.631,G2
Case No. 508,CollectTickets,2018/03/22 23:27:42.631,G1
Case No. 508,CollectTickets,2018/03/22 23:49:02.631,G2
Case No. 508,CollectTickets,2018/03/23 00:17:17.631,G2
Case No. 508,CollectTickets,2018/03/23 01:08:22.631,G2
Case No. 508,CollectTickets,2018/03/23 01:41:52.631,G2
Case No. 508,CollectTickets,2018/03/23 02:16:43.631,G2
Case No. 508,CollectTickets,2018/03/23 02:27:13.631,G2
Case No. 508,CollectTickets,2018/03/23 02:59:27.631,G2
Case No. 509,CollectTickets,2018/03/23 03:28:22.631,G4
Case No. 509,CollectTickets,2018/03/23 03:36:28.631,G2
Case No. 509,CollectTickets,2018/03/23 04:47:30.631,G2
Case No. 509,CollectTickets,2018/03/23 05:00:12.631,G2
Case No. 509,CollectTickets,2018/03/23 05:34:06.631,G2
Case No. 509,CollectTickets,2018/03/23 05:37:08.631,G2
Case No. 509,CollectTickets,2018/03/23 06:22:56.631,G2
Case No. 509,CollectTickets,2018/03/23 06:47:37.631,G2
Case No. 510,CollectTickets,2018/03/23 08:58:55.631,G4
Case No. 510,CollectTickets,2018/03/23 09:08:34.631,G1
Case No. 510,CollectTickets,2018/03/23 09:59:30.631,G2
Case No. 510,CollectTickets,2018/03/23 10:10:28.631,G2
Case No. 510,CollectTickets,2018/03/23 10:13:20.631,G2
Case No. 510,CollectTickets,2018/03/23 10:43:06.631,G2
Case No. 510,CollectTickets,2018/03/23 10:54:28.631,G2
Case No. 510,CollectTickets,2018/03/23 10:57:40.631,G2
Case No. 511,CollectTickets,2018/03/23 12:40:22.631,G2
Case No. 511,CollectTickets,2018/03/23 12:50:54.631,G1
Case No. 511,CollectTickets,2018/03/23 13:16:31.631,G2
Case No. 511,CollectTickets,2018/03/23 13:20:03.631,G2
Case No. 511,CollectTickets,2018/03/23 13:37:33.631,G2
Case No. 511,CollectTickets,2018/03/23 13:41:44.631,G2
Case No. 511,CollectTickets,2018/03/23 14:29:26.631,G2
Case No. 511,CollectTickets,2018/03/23 14:51:50.631,G2
Case No. 512,CollectTickets,2018/03/23 15:35:04.631,G2
Case No. 512,CollectTickets,2018/03/23 16:27:22.631,G4
Case No. 512,CollectTickets,2018/03/23 16:50:07.631,G2
Case No. 512,CollectTickets,2018/03/23 17:02:45.631,G2
Case No. 512,CollectTickets,2018/03/23 17:34:21.631,G2
Case No. 512,CollectTickets,2018/03/23 18:19:15.631,G2
Case No. 512,CollectTickets,2018/03/23 18:20:13.631,G2
Case No. 512,CollectTickets,2018/03/23 18:37:16.631,G2
Case No. 513,CollectTickets,2018/03/23 19:26:24.631,G4
Case No. 513,CollectTickets,2018/03/23 20:02:12.631,G4
Case No. 513,CollectTickets,2018/03/23 20:26:48.631,G2
Case No. 513,CollectTickets,2018/03/23 20:29:56.631,G2
Case No. 513,CollectTickets,2018/03/23 20:32:25.631,G2
Case No. 513,CollectTickets,2018/03/23 21:45:24.631,G2
Case No. 513,CollectTickets,2018/03/23 22:08:48.631,G2
Case No. 513,CollectTickets,2018/03/23 22:48:15.631,G2
Case No. 514,CollectTickets,2018/03/23 23:34:46.631,G1
Case No. 514,CollectTickets,2018/03/23 23:40:04.631,G1
Case No. 514,CollectTickets,2018/03/23 23:56:54.631,G2
Case No. 514,CollectTickets,2018/03/24 00:03:38.631,G2
Case No. 514,CollectTickets,2018/03/24 00:06:59.631,G2
Case No. 514,CollectTickets,2018/03/24 00:16:54.631,G2
Case No. 514,CollectTickets,2018/03/24 01:37:27.631,G2
Case No. 514,CollectTickets,2018/03/24 02:21:38.631,G2
Case No. 515,CollectTickets,2018/03/24 03:29:07.631,G1
Case No. 515,CollectTickets,2018/03/24 03:55:58.631,G4
Case No. 515,CollectTickets,2018/03/24 04:32:10.631,G2
Case No. 515,CollectTickets,2018/03/24 04:43:51.631,G2
Case No. 515,CollectTickets,2018/03/24 04:54:34.631,G2
Case No. 515,CollectTickets,2018/03/24 06:25:53.631,G2
Case No. 515,CollectTickets,2018/03/24 06:26:25.631,G2
Case No. 515,CollectTickets,2018/03/24 07:12:14.631,G2
Case No. 516,CollectTickets,2018/03/24 07:55:51.631,G1
Case No. 516,CollectTickets,2018/03/24 07:56:29.631,G4
Case No. 516,CollectTickets,2018/03/24 08:38:09.631,G4
Case No. 516,CollectTickets,2018/03/24 09:08:13.631,G2
Case No. 516,CollectTickets,2018/03/24 09:15:24.631,G2
Case No. 516,CollectTickets,2018/03/24 09:46:51.631,G2
Case No. 516,CollectTickets,2018/03/24 10:53:41.631,G2
Case No. 516,CollectTickets,2018/03/24 11:11:07.631,G2
Case No. 517,CollectTickets,2018/03/24 11:42:04.631,G2
Case No. 517,CollectTickets,2018/03/24 12:42:11.631,G2
Case No. 517,CollectTickets,2018/03/24 12:44:51.631,G1
Case No. 517,CollectTickets,2018/03/24 13:00:17.631,G2
Case No. 517,CollectTickets,2018/03/24 13:45:30.631,G2
Case No. 517,CollectTickets,2018/03/24 14:20:39.631,G2
Case No. 517,CollectTickets,2018/03/24 14:55:32.631,G2
Case No. 517,CollectTickets,2018/03/24 15:06:53.631,G2
Case No. 518,CollectTickets,2018/03/24 15:22:17.631,G2
Case No. 518,CollectTickets,2018/03/24 16:14:03.631,G2
Case No. 518,CollectTickets,2018/03/24 16:33:52.631,G4
Case No. 518,CollectTickets,2018/03/24 16:37:03.631,G2
Case No. 518,CollectTickets,2018/03/24 16:55:16.631,G2
Case No. 518,CollectTickets,2018/03/24 17:29:01.631,G2
Case No. 518,CollectTickets,2018/03/24 17:35:42.631,G2
Case No. 518,CollectTickets,2018/03/24 17:41:34.631,G2
Case No. 519,CollectTickets,2018/03/24 20:18:24.631,G4
Case No. 519,CollectTickets,2018/03/24 20:29:44.631,G2
Case No. 519,CollectTickets,2018/03/24 20:54:30.631,G4
Case No. 519,CollectTickets,2018/03/24 21:09:44.631,G2
Case No. 519,CollectTickets,2018/03/24 21:53:20.631,G2
Case No. 519,CollectTickets,2018/03/24 22:01:35.631,G2
Case No. 519,CollectTickets,2018/03/24 22:38:18.631,G2
Case No. 519,CollectTickets,2018/03/24 23:00:55.631,G2
Case No. 520,CollectTickets,2018/03/24 23:31:11.631,G1
Case No. 520,CollectTickets,2018/03/24 23:42:03.631,G2
Case No. 520,CollectTickets,2018/03/24 23:50:24.631,G1
Case No. 520,CollectTickets,2018/03/25 00:21:10.631,G2
Case No. 520,CollectTickets,2018/03/25 01:28:19.631,G2
Case No. 520,CollectTickets,2018/03/25 03:45:26.631,G2
Case No. 520,CollectTickets,2018/03/25 03:47:05.631,G2
Case No. 520,CollectTickets,2018/03/25 03:07:41.631,G2
Case No. 521,CollectTickets,2018/03/25 03:33:30.631,G4
Case No. 521,CollectTickets,2018/03/25 04:59:25.631,G2
Case No. 521,CollectTickets,2018/03/25 05:06:59.631,G1
Case No. 521,CollectTickets,2018/03/25 05:41:11.631,G2
Case No. 521,CollectTickets,2018/03/25 06:27:40.631,G2
Case No. 521,CollectTickets,2018/03/25 06:31:35.631,G2
Case No. 521,CollectTickets,2018/03/25 06:59:29.631,G2
Case No. 521,CollectTickets,2018/03/25 07:12:27.631,G2
Case No. 522,CollectTickets,2018/03/25 08:13:34.631,G1
Case No. 522,CollectTickets,2018/03/25 08:56:23.631,G2
Case No. 522,CollectTickets,2018/03/25 09:01:51.631,G4
Case No. 522,CollectTickets,2018/03/25 09:04:26.631,G2
Case No. 522,CollectTickets,2018/03/25 09:33:44.631,G2
Case No. 522,CollectTickets,2018/03/25 10:01:32.631,G2
Case No. 522,CollectTickets,2018/03/25 10:08:53.631,G2
Case No. 522,CollectTickets,2018/03/25 10:19:27.631,G2
Case No. 523,CollectTickets,2018/03/25 11:31:07.631,G4
Case No. 523,CollectTickets,2018/03/25 11:40:50.631,G4
Case No. 523,CollectTickets,2018/03/25 11:46:17.631,G4
Case No. 523,CollectTickets,2018/03/25 12:27:14.631,G2
Case No. 523,CollectTickets,2018/03/25 13:46:50.631,G2
Case No. 523,CollectTickets,2018/03/25 13:48:13.631,G2
Case No. 523,CollectTickets,2018/03/25 15:11:46.631,G2
Case No. 523,CollectTickets,2018/03/25 15:17:05.631,G2
Case No. 524,CollectTickets,2018/03/25 16:16:10.631,G2
Case No. 524,CollectTickets,2018/03/25 16:24:08.631,G1
Case No. 524,CollectTickets,2018/03/25 17:18:29.631,G1
Case No. 524,CollectTickets,2018/03/25 18:23:32.631,G2
Case No. 524,CollectTickets,2018/03/25 18:30:51.631,G2
Case No. 524,CollectTickets,2018/03/25 18:39:25.631,G2
Case No. 524,CollectTickets,2018/03/25 18:41:46.631,G2
Case No. 524,CollectTickets,2018/03/25 18:42:48.631,G2
Case No. 525,CollectTickets,2018/03/25 20:41:47.631,G2
Case No. 525,CollectTickets,2018/03/25 21:03:03.631,G4
Case No. 525,CollectTickets,2018/03/25 21:36:41.631,G1
Case No. 525,CollectTickets,2018/03/25 21:45:29.631,G2
Case No. 525,CollectTickets,2018/03/25 22:23:18.631,G2
Case No. 525,CollectTickets,2018/03/25 22:33:50.631,G2
Case No. 525,CollectTickets,2018/03/25 22:37:47.631,G2
Case No. 525,CollectTickets,2018/03/25 23:09:38.631,G2
Case No. 526,BookTransport,2018/03/22 13:13:01.631,G2
Case No. 526,BookTransport,2018/03/22 13:30:13.631,G2
Case No. 526,BookTransport,2018/03/22 13:35:29.631,G2
Case No. 526,BookTransport,2018/03/22 13:52:41.631,G2
Case No. 526,BookTransport,2018/03/22 14:24:02.631,G2
Case No. 526,BookTransport,2018/03/22 14:24:42.631,G2
Case No. 526,BookTransport,2018/03/22 14:48:34.631,G2
Case No. 526,BookTransport,2018/03/22 14:50:10.631,G2
Case No. 526,BookTransport,2018/03/22 15:03:58.631,G2
Case No. 527,BookTransport,2018/03/22 16:22:09.631,G3
Case No. 527,BookTransport,2018/03/22 16:58:51.631,G2
Case No. 527,BookTransport,2018/03/22 17:08:56.631,G2
Case No. 527,BookTransport,2018/03/22 17:19:47.631,G2
Case No. 527,BookTransport,2018/03/22 17:59:03.631,G2
Case No. 527,BookTransport,2018/03/22 18:21:55.631,G2
Case No. 527,BookTransport,2018/03/22 18:57:47.631,G2
Case No. 527,BookTransport,2018/03/22 19:03:28.631,G2
Case No. 527,BookTransport,2018/03/22 19:04:27.631,G2
Case No. 528,BookTransport,2018/03/22 19:22:43.631,G1
Case No. 528,BookTransport,2018/03/22 19:53:45.631,G2
Case No. 528,BookTransport,2018/03/22 19:59:30.631,G2
Case No. 528,BookTransport,2018/03/22 20:08:46.631,G2
Case No. 528,BookTransport,2018/03/22 20:12:47.631,G2
Case No. 528,BookTransport,2018/03/22 21:16:03.631,G2
Case No. 528,BookTransport,2018/03/22 21:35:23.631,G2
Case No. 528,BookTransport,2018/03/22 21:49:04.631,G2
Case No. 528,BookTransport,2018/03/22 22:48:46.631,G2
Case No. 529,BookTransport,2018/03/23 00:07:48.631,G4
Case No. 529,BookTransport,2018/03/23 00:51:45.631,G2
Case No. 529,BookTransport,2018/03/23 00:55:50.631,G2
Case No. 529,BookTransport,2018/03/23 02:10:51.631,G2
Case No. 529,BookTransport,2018/03/23 02:14:23.631,G2
Case No. 529,BookTransport,2018/03/23 02:22:11.631,G2
Case No. 529,BookTransport,2018/03/23 02:31:57.631,G2
Case No. 529,BookTransport,2018/03/23 02:44:29.631,G2
Case No. 529,BookTransport,2018/03/23 03:17:13.631,G2
Case No. 530,BookTransport,2018/03/23 03:33:07.631,G4
Case No. 530,BookTransport,2018/03/23 03:40:42.631,G1
Case No. 530,BookTransport,2018/03/23 03:44:31.631,G2
Case No. 530,BookTransport,2018/03/23 04:07:06.631,G2
Case No. 530,BookTransport,2018/03/23 04:30:02.631,G2
Case No. 530,BookTransport,2018/03/23 05:37:10.631,G2
Case No. 530,BookTransport,2018/03/23 05:39:41.631,G2
Case No. 530,BookTransport,2018/03/23 06:22:06.631,G2
Case No. 530,BookTransport,2018/03/23 06:42:04.631,G2
Case No. 531,BookTransport,2018/03/23 07:33:46.631,G2
Case No. 531,BookTransport,2018/03/23 08:12:14.631,G1
Case No. 531,BookTransport,2018/03/23 08:23:07.631,G2
Case No. 531,BookTransport,2018/03/23 09:00:57.631,G2
Case No. 531,BookTransport,2018/03/23 09:04:06.631,G2
Case No. 531,BookTransport,2018/03/23 09:14:34.631,G2
Case No. 531,BookTransport,2018/03/23 09:15:29.631,G2
Case No. 531,BookTransport,2018/03/23 09:35:21.631,G2
Case No. 531,BookTransport,2018/03/23 10:37:21.631,G2
Case No. 532,BookTransport,2018/03/23 11:48:40.631,G2
Case No. 532,BookTransport,2018/03/23 11:49:11.631,G3
Case No. 532,BookTransport,2018/03/23 12:32:43.631,G2
Case No. 532,BookTransport,2018/03/23 12:53:19.631,G2
Case No. 532,BookTransport,2018/03/23 13:45:46.631,G2
Case No. 532,BookTransport,2018/03/23 13:50:52.631,G2
Case No. 532,BookTransport,2018/03/23 13:57:21.631,G2
Case No. 532,BookTransport,2018/03/23 14:25:10.631,G2
Case No. 532,BookTransport,2018/03/23 15:10:27.631,G2
Case No. 533,BookTransport,2018/03/23 16:21:27.631,G2
Case No. 533,BookTransport,2018/03/23 17:06:33.631,G4
Case No. 533,BookTransport,2018/03/23 17:18:48.631,G2
Case No. 533,BookTransport,2018/03/23 17:21:47.631,G2
Case No. 533,BookTransport,2018/03/23 17:54:19.631,G2
Case No. 533,BookTransport,2018/03/23 18:29:26.631,G2
Case No. 533,BookTransport,2018/03/23 18:54:04.631,G2
Case No. 533,BookTransport,2018/03/23 18:58:55.631,G2
Case No. 533,BookTransport,2018/03/23 18:59:22.631,G2
Case No. 534,BookTransport,2018/03/23 19:22:51.631,G3
Case No. 534,BookTransport,2018/03/23 19:33:53.631,G4
Case No. 534,BookTransport,2018/03/23 20:02:56.631,G2
Case No. 534,BookTransport,2018/03/23 20:27:08.631,G2
Case No. 534,BookTransport,2018/03/23 21:05:15.631,G2
Case No. 534,BookTransport,2018/03/23 22:08:02.631,G2
Case No. 534,BookTransport,2018/03/23 22:29:32.631,G2
Case No. 534,BookTransport,2018/03/23 22:36:20.631,G2
Case No. 534,BookTransport,2018/03/23 22:40:25.631,G2
Case No. 535,BookTransport,2018/03/23 23:31:42.631,G1
Case No. 535,BookTransport,2018/03/24 00:00:39.631,G1
Case No. 535,BookTransport,2018/03/24 00:38:25.631,G2
Case No. 535,BookTransport,2018/03/24 00:40:35.631,G2
Case No. 535,BookTransport,2018/03/24 00:45:01.631,G2
Case No. 535,BookTransport,2018/03/24 00:53:01.631,G2
Case No. 535,BookTransport,2018/03/24 00:59:09.631,G2
Case No. 535,BookTransport,2018/03/24 02:35:08.631,G2
Case No. 535,BookTransport,2018/03/24 03:13:56.631,G2
Case No. 536,BookTransport,2018/03/24 03:21:05.631,G1
Case No. 536,BookTransport,2018/03/24 04:24:58.631,G4
Case No. 536,BookTransport,2018/03/24 04:42:30.631,G2
Case No. 536,BookTransport,2018/03/24 05:10:02.631,G2
Case No. 536,BookTransport,2018/03/24 05:35:04.631,G2
Case No. 536,BookTransport,2018/03/24 06:04:06.631,G2
Case No. 536,BookTransport,2018/03/24 06:36:55.631,G2
Case No. 536,BookTransport,2018/03/24 06:55:31.631,G2
Case No. 536,BookTransport,2018/03/24 06:56:21.631,G2
Case No. 537,BookTransport,2018/03/24 07:24:12.631,G3
Case No. 537,BookTransport,2018/03/24 07:38:31.631,G1
Case No. 537,BookTransport,2018/03/24 09:08:17.631,G2
Case No. 537,BookTransport,2018/03/24 09:57:23.631,G2
Case No. 537,BookTransport,2018/03/24 10:11:08.631,G2
Case No. 537,BookTransport,2018/03/24 10:15:41.631,G2
Case No. 537,BookTransport,2018/03/24 10:27:15.631,G2
Case No. 537,BookTransport,2018/03/24 10:56:35.631,G2
Case No. 537,BookTransport,2018/03/24 11:09:30.631,G2
Case No. 538,BookTransport,2018/03/24 11:57:04.631,G4
Case No. 538,BookTransport,2018/03/24 12:04:09.631,G4
Case No. 538,BookTransport,2018/03/24 12:20:24.631,G2
Case No. 538,BookTransport,2018/03/24 12:35:29.631,G2
Case No. 538,BookTransport,2018/03/24 14:11:37.631,G2
Case No. 538,BookTransport,2018/03/24 14:36:56.631,G2
Case No. 538,BookTransport,2018/03/24 14:55:10.631,G2
Case No. 538,BookTransport,2018/03/24 15:05:08.631,G2
Case No. 538,BookTransport,2018/03/24 15:12:24.631,G2
Case No. 539,BookTransport,2018/03/24 15:41:44.631,G1
Case No. 539,BookTransport,2018/03/24 16:57:48.631,G3
Case No. 539,BookTransport,2018/03/24 17:12:52.631,G2
Case No. 539,BookTransport,2018/03/24 17:40:45.631,G2
Case No. 539,BookTransport,2018/03/24 17:45:09.631,G2
Case No. 539,BookTransport,2018/03/24 18:52:58.631,G2
Case No. 539,BookTransport,2018/03/24 18:56:32.631,G2
Case No. 539,BookTransport,2018/03/24 19:09:10.631,G2
Case No. 539,BookTransport,2018/03/24 19:16:31.631,G2
Case No. 540,BookTransport,2018/03/24 19:39:14.631,G3
